x,u
-1.53,2.32824
-1.528,2.32215
-1.526,2.31606
-1.524,2.30999
-1.522,2.30392
-1.52,2.29786
-1.518,2.29181
-1.516,2.28576
-1.514,2.27973
-1.512,2.2737
-1.51,2.26768
-1.508,2.26167
-1.506,2.25567
-1.504,2.24967
-1.502,2.24368
-1.5,2.2377
-1.498,2.23173
-1.496,2.22576
-1.494,2.21981
-1.492,2.21386
-1.49,2.20792
-1.488,2.20199
-1.486,2.19606
-1.484,2.19015
-1.482,2.18424
-1.48,2.17834
-1.478,2.17244
-1.476,2.16656
-1.474,2.16068
-1.472,2.15481
-1.47,2.14895
-1.468,2.1431
-1.466,2.13726
-1.464,2.13142
-1.462,2.12559
-1.46,2.11977
-1.458,2.11395
-1.456,2.10815
-1.454,2.10235
-1.452,2.09656
-1.45,2.09078
-1.448,2.08501
-1.446,2.07924
-1.444,2.07349
-1.442,2.06774
-1.44,2.06199
-1.438,2.05626
-1.436,2.05053
-1.434,2.04482
-1.432,2.03911
-1.43,2.03341
-1.428,2.02771
-1.426,2.02203
-1.424,2.01635
-1.422,2.01068
-1.42,2.00502
-1.418,1.99936
-1.416,1.99372
-1.414,1.98808
-1.412,1.98245
-1.41,1.97683
-1.408,1.97121
-1.406,1.9656
-1.404,1.96001
-1.402,1.95442
-1.4,1.94883
-1.398,1.94326
-1.396,1.93769
-1.394,1.93213
-1.392,1.92658
-1.39,1.92104
-1.388,1.91551
-1.386,1.90998
-1.384,1.90446
-1.382,1.89895
-1.38,1.89345
-1.378,1.88795
-1.376,1.88246
-1.374,1.87698
-1.372,1.87151
-1.37,1.86605
-1.368,1.8606
-1.366,1.85515
-1.364,1.84971
-1.362,1.84428
-1.36,1.83885
-1.358,1.83344
-1.356,1.82803
-1.354,1.82263
-1.352,1.81724
-1.35,1.81186
-1.348,1.80648
-1.346,1.80111
-1.344,1.79575
-1.342,1.7904
-1.34,1.78506
-1.338,1.77972
-1.336,1.77439
-1.334,1.76907
-1.332,1.76376
-1.33,1.75846
-1.328,1.75316
-1.326,1.74787
-1.324,1.74259
-1.322,1.73732
-1.32,1.73206
-1.318,1.7268
-1.316,1.72155
-1.314,1.71631
-1.312,1.71108
-1.31,1.70586
-1.308,1.70064
-1.306,1.69543
-1.304,1.69023
-1.302,1.68504
-1.3,1.67985
-1.298,1.67468
-1.296,1.66951
-1.294,1.66435
-1.292,1.65919
-1.29,1.65405
-1.288,1.64891
-1.286,1.64378
-1.284,1.63866
-1.282,1.63355
-1.28,1.62844
-1.278,1.62335
-1.276,1.61826
-1.274,1.61318
-1.272,1.6081
-1.27,1.60304
-1.268,1.59798
-1.266,1.59293
-1.264,1.58789
-1.262,1.58286
-1.26,1.57783
-1.258,1.57281
-1.256,1.56781
-1.254,1.5628
-1.252,1.55781
-1.25,1.55282
-1.248,1.54785
-1.246,1.54288
-1.244,1.53792
-1.242,1.53296
-1.24,1.52802
-1.238,1.52308
-1.236,1.51815
-1.234,1.51323
-1.232,1.50831
-1.23,1.50341
-1.228,1.49851
-1.226,1.49362
-1.224,1.48874
-1.222,1.48386
-1.22,1.479
-1.218,1.47414
-1.216,1.46929
-1.214,1.46444
-1.212,1.45961
-1.21,1.45478
-1.208,1.44997
-1.206,1.44516
-1.204,1.44035
-1.202,1.43556
-1.2,1.43077
-1.198,1.42599
-1.196,1.42122
-1.194,1.41646
-1.192,1.4117
-1.19,1.40696
-1.188,1.40222
-1.186,1.39749
-1.184,1.39277
-1.182,1.38805
-1.18,1.38334
-1.178,1.37864
-1.176,1.37395
-1.174,1.36927
-1.172,1.3646
-1.17,1.35993
-1.168,1.35527
-1.166,1.35062
-1.164,1.34598
-1.162,1.34134
-1.16,1.33671
-1.158,1.33209
-1.156,1.32748
-1.154,1.32288
-1.152,1.31828
-1.15,1.3137
-1.148,1.30912
-1.146,1.30454
-1.144,1.29998
-1.142,1.29543
-1.14,1.29088
-1.138,1.28634
-1.136,1.28181
-1.134,1.27728
-1.132,1.27277
-1.13,1.26826
-1.128,1.26376
-1.126,1.25927
-1.124,1.25478
-1.122,1.25031
-1.12,1.24584
-1.118,1.24138
-1.116,1.23693
-1.114,1.23248
-1.112,1.22805
-1.11,1.22362
-1.108,1.2192
-1.106,1.21479
-1.104,1.21038
-1.102,1.20599
-1.1,1.2016
-1.098,1.19722
-1.096,1.19284
-1.094,1.18848
-1.092,1.18412
-1.09,1.17978
-1.088,1.17544
-1.086,1.1711
-1.084,1.16678
-1.082,1.16246
-1.08,1.15815
-1.078,1.15385
-1.076,1.14956
-1.074,1.14527
-1.072,1.141
-1.07,1.13673
-1.068,1.13247
-1.066,1.12822
-1.064,1.12397
-1.062,1.11973
-1.06,1.1155
-1.058,1.11128
-1.056,1.10707
-1.054,1.10287
-1.052,1.09867
-1.05,1.09448
-1.048,1.0903
-1.046,1.08612
-1.044,1.08196
-1.042,1.0778
-1.04,1.07365
-1.038,1.06951
-1.036,1.06538
-1.034,1.06125
-1.032,1.05714
-1.03,1.05303
-1.028,1.04892
-1.026,1.04483
-1.024,1.04074
-1.022,1.03667
-1.02,1.0326
-1.018,1.02854
-1.016,1.02448
-1.014,1.02044
-1.012,1.0164
-1.01,1.01237
-1.008,1.00835
-1.006,1.00433
-1.004,1.00033
-1.002,0.99633
-1,0.99234
-0.998,0.988358
-0.996,0.984384
-0.994,0.980418
-0.992,0.97646
-0.99,0.97251
-0.988,0.968568
-0.986,0.964633
-0.984,0.960707
-0.982,0.956789
-0.98,0.952879
-0.978,0.948977
-0.976,0.945082
-0.974,0.941196
-0.972,0.937318
-0.97,0.933447
-0.968,0.929585
-0.966,0.92573
-0.964,0.921884
-0.962,0.918045
-0.96,0.914215
-0.958,0.910392
-0.956,0.906578
-0.954,0.902771
-0.952,0.898972
-0.95,0.895182
-0.948,0.891399
-0.946,0.887624
-0.944,0.883857
-0.942,0.880099
-0.94,0.876348
-0.938,0.872605
-0.936,0.86887
-0.934,0.865143
-0.932,0.861424
-0.93,0.857713
-0.928,0.85401
-0.926,0.850315
-0.924,0.846628
-0.922,0.842949
-0.92,0.839278
-0.918,0.835615
-0.916,0.83196
-0.914,0.828312
-0.912,0.824673
-0.91,0.821042
-0.908,0.817419
-0.906,0.813803
-0.904,0.810196
-0.902,0.806597
-0.9,0.803005
-0.898,0.799422
-0.896,0.795846
-0.894,0.792279
-0.892,0.788719
-0.89,0.785168
-0.888,0.781624
-0.886,0.778089
-0.884,0.774561
-0.882,0.771041
-0.88,0.76753
-0.878,0.764026
-0.876,0.76053
-0.874,0.757042
-0.872,0.753563
-0.87,0.750091
-0.868,0.746627
-0.866,0.743171
-0.864,0.739723
-0.862,0.736283
-0.86,0.732851
-0.858,0.729427
-0.856,0.726011
-0.854,0.722603
-0.852,0.719203
-0.85,0.715811
-0.848,0.712427
-0.846,0.709051
-0.844,0.705683
-0.842,0.702323
-0.84,0.69897
-0.838,0.695626
-0.836,0.69229
-0.834,0.688962
-0.832,0.685641
-0.83,0.682329
-0.828,0.679025
-0.826,0.675728
-0.824,0.67244
-0.822,0.669159
-0.82,0.665887
-0.818,0.662622
-0.816,0.659366
-0.814,0.656117
-0.812,0.652877
-0.81,0.649644
-0.808,0.646419
-0.806,0.643203
-0.804,0.639994
-0.802,0.636793
-0.8,0.633601
-0.798,0.630416
-0.796,0.627239
-0.794,0.62407
-0.792,0.620909
-0.79,0.617756
-0.788,0.614612
-0.786,0.611475
-0.784,0.608346
-0.782,0.605225
-0.78,0.602112
-0.778,0.599007
-0.776,0.59591
-0.774,0.592821
-0.772,0.58974
-0.77,0.586666
-0.768,0.583601
-0.766,0.580544
-0.764,0.577495
-0.762,0.574454
-0.76,0.57142
-0.758,0.568395
-0.756,0.565378
-0.754,0.562369
-0.752,0.559367
-0.75,0.556374
-0.748,0.553389
-0.746,0.550411
-0.744,0.547442
-0.742,0.54448
-0.74,0.541527
-0.738,0.538581
-0.736,0.535644
-0.734,0.532714
-0.732,0.529793
-0.73,0.526879
-0.728,0.523973
-0.726,0.521076
-0.724,0.518186
-0.722,0.515304
-0.72,0.51243
-0.718,0.509565
-0.716,0.506707
-0.714,0.503857
-0.712,0.501015
-0.71,0.498181
-0.708,0.495356
-0.706,0.492538
-0.704,0.489728
-0.702,0.486926
-0.7,0.484132
-0.698,0.481346
-0.696,0.478568
-0.694,0.475798
-0.692,0.473036
-0.69,0.470282
-0.688,0.467536
-0.686,0.464797
-0.684,0.462067
-0.682,0.459345
-0.68,0.456631
-0.678,0.453925
-0.676,0.451226
-0.674,0.448536
-0.672,0.445854
-0.67,0.44318
-0.668,0.440513
-0.666,0.437855
-0.664,0.435205
-0.662,0.432562
-0.66,0.429928
-0.658,0.427301
-0.656,0.424683
-0.654,0.422072
-0.652,0.41947
-0.65,0.416875
-0.648,0.414289
-0.646,0.41171
-0.644,0.409139
-0.642,0.406577
-0.64,0.404022
-0.638,0.401476
-0.636,0.398937
-0.634,0.396406
-0.632,0.393883
-0.63,0.391369
-0.628,0.388862
-0.626,0.386363
-0.624,0.383872
-0.622,0.381389
-0.62,0.378914
-0.618,0.376448
-0.616,0.373989
-0.614,0.371538
-0.612,0.369095
-0.61,0.36666
-0.608,0.364233
-0.606,0.361814
-0.604,0.359403
-0.602,0.357
-0.6,0.354605
-0.598,0.352217
-0.596,0.349838
-0.594,0.347467
-0.592,0.345104
-0.59,0.342749
-0.588,0.340402
-0.586,0.338062
-0.584,0.335731
-0.582,0.333408
-0.58,0.331092
-0.578,0.328785
-0.576,0.326486
-0.574,0.324194
-0.572,0.321911
-0.57,0.319636
-0.568,0.317368
-0.566,0.315109
-0.564,0.312857
-0.562,0.310614
-0.56,0.308378
-0.558,0.306151
-0.556,0.303931
-0.554,0.30172
-0.552,0.299516
-0.55,0.29732
-0.548,0.295133
-0.546,0.292953
-0.544,0.290781
-0.542,0.288618
-0.54,0.286462
-0.538,0.284314
-0.536,0.282174
-0.534,0.280043
-0.532,0.277919
-0.53,0.275803
-0.528,0.273695
-0.526,0.271595
-0.524,0.269503
-0.522,0.267419
-0.52,0.265344
-0.518,0.263276
-0.516,0.261216
-0.514,0.259164
-0.512,0.25712
-0.51,0.255084
-0.508,0.253056
-0.506,0.251035
-0.504,0.249023
-0.502,0.247019
-0.5,0.245023
-0.498,0.243035
-0.496,0.241055
-0.494,0.239083
-0.492,0.237118
-0.49,0.235162
-0.488,0.233214
-0.486,0.231274
-0.484,0.229341
-0.482,0.227417
-0.48,0.225501
-0.478,0.223592
-0.476,0.221692
-0.474,0.2198
-0.472,0.217915
-0.47,0.216039
-0.468,0.21417
-0.466,0.21231
-0.464,0.210457
-0.462,0.208613
-0.46,0.206776
-0.458,0.204948
-0.456,0.203127
-0.454,0.201315
-0.452,0.19951
-0.45,0.197714
-0.448,0.195925
-0.446,0.194144
-0.444,0.192372
-0.442,0.190607
-0.44,0.18885
-0.438,0.187101
-0.436,0.185361
-0.434,0.183628
-0.432,0.181903
-0.43,0.180186
-0.428,0.178477
-0.426,0.176777
-0.424,0.175084
-0.422,0.173399
-0.42,0.171722
-0.418,0.170053
-0.416,0.168392
-0.414,0.166739
-0.412,0.165094
-0.41,0.163457
-0.408,0.161828
-0.406,0.160207
-0.404,0.158594
-0.402,0.156989
-0.4,0.155392
-0.398,0.153803
-0.396,0.152222
-0.394,0.150649
-0.392,0.149083
-0.39,0.147526
-0.388,0.145977
-0.386,0.144436
-0.384,0.142903
-0.382,0.141377
-0.38,0.13986
-0.378,0.138351
-0.376,0.136849
-0.374,0.135356
-0.372,0.133871
-0.37,0.132393
-0.368,0.130924
-0.366,0.129463
-0.364,0.128009
-0.362,0.126564
-0.36,0.125126
-0.358,0.123697
-0.356,0.122275
-0.354,0.120862
-0.352,0.119456
-0.35,0.118059
-0.348,0.116669
-0.346,0.115288
-0.344,0.113914
-0.342,0.112548
-0.34,0.111191
-0.338,0.109841
-0.336,0.1085
-0.334,0.107166
-0.332,0.10584
-0.33,0.104522
-0.328,0.103213
-0.326,0.101911
-0.324,0.100617
-0.322,0.0993314
-0.32,0.0980536
-0.318,0.0967838
-0.316,0.0955219
-0.314,0.0942681
-0.312,0.0930222
-0.31,0.0917843
-0.308,0.0905544
-0.306,0.0893325
-0.304,0.0881185
-0.302,0.0869126
-0.3,0.0857146
-0.298,0.0845246
-0.296,0.0833426
-0.294,0.0821686
-0.292,0.0810025
-0.29,0.0798445
-0.288,0.0786944
-0.286,0.0775523
-0.284,0.0764182
-0.282,0.075292
-0.28,0.0741739
-0.278,0.0730637
-0.276,0.0719616
-0.274,0.0708674
-0.272,0.0697811
-0.27,0.0687029
-0.268,0.0676327
-0.266,0.0665704
-0.264,0.0655161
-0.262,0.0644698
-0.26,0.0634315
-0.258,0.0624012
-0.256,0.0613788
-0.254,0.0603645
-0.252,0.0593581
-0.25,0.0583597
-0.248,0.0573693
-0.246,0.0563868
-0.244,0.0554124
-0.242,0.0544459
-0.24,0.0534874
-0.238,0.0525369
-0.236,0.0515944
-0.234,0.0506599
-0.232,0.0497333
-0.23,0.0488148
-0.228,0.0479042
-0.226,0.0470016
-0.224,0.046107
-0.222,0.0452204
-0.22,0.0443417
-0.218,0.0434711
-0.216,0.0426084
-0.214,0.0417537
-0.212,0.040907
-0.21,0.0400683
-0.208,0.0392375
-0.206,0.0384148
-0.204,0.0376
-0.202,0.0367932
-0.2,0.0359944
-0.198,0.0352036
-0.196,0.0344207
-0.194,0.0336459
-0.192,0.032879
-0.19,0.0321201
-0.188,0.0313692
-0.186,0.0306263
-0.184,0.0298914
-0.182,0.0291644
-0.18,0.0284455
-0.178,0.0277345
-0.176,0.0270315
-0.174,0.0263365
-0.172,0.0256494
-0.17,0.0249704
-0.168,0.0242993
-0.166,0.0236363
-0.164,0.0229812
-0.162,0.0223341
-0.16,0.0216949
-0.158,0.0210638
-0.156,0.0204407
-0.154,0.0198255
-0.152,0.0192183
-0.15,0.0186191
-0.148,0.0180279
-0.146,0.0174446
-0.144,0.0168694
-0.142,0.0163021
-0.14,0.0157429
-0.138,0.0151916
-0.136,0.0146483
-0.134,0.0141129
-0.132,0.0135856
-0.13,0.0130662
-0.128,0.0125549
-0.126,0.0120515
-0.124,0.0115561
-0.122,0.0110687
-0.12,0.0105892
-0.118,0.0101178
-0.116,0.00965433
-0.114,0.00919886
-0.112,0.00875136
-0.11,0.00831186
-0.108,0.00788034
-0.106,0.0074568
-0.104,0.00704125
-0.102,0.00663368
-0.1,0.0062341
-0.098,0.0058425
-0.096,0.00545888
-0.094,0.00508326
-0.092,0.00471561
-0.09,0.00435596
-0.088,0.00400428
-0.086,0.0036606
-0.084,0.00332489
-0.082,0.00299718
-0.08,0.00267744
-0.078,0.0023657
-0.076,0.00206193
-0.074,0.00176616
-0.072,0.00147836
-0.07,0.00119856
-0.068,0.000926735
-0.066,0.000662899
-0.064,0.000407048
-0.062,0.000159182
-0.06,-8.0699e-05
-0.058,-0.000312594
-0.056,-0.000536505
-0.054,-0.000752429
-0.052,-0.000960369
-0.05,-0.00116032
-0.048,-0.00135229
-0.046,-0.00153628
-0.044,-0.00171227
-0.042,-0.00188029
-0.04,-0.00204031
-0.038,-0.00219235
-0.036,-0.00233641
-0.034,-0.00247248
-0.032,-0.00260057
-0.03,-0.00272067
-0.028,-0.00283278
-0.026,-0.00293691
-0.024,-0.00303305
-0.022,-0.00312121
-0.02,-0.00320138
-0.018,-0.00327357
-0.016,-0.00333777
-0.014,-0.00339399
-0.012,-0.00344222
-0.01,-0.00348246
-0.008,-0.00351472
-0.006,-0.00353899
-0.004,-0.00355528
-0.002,-0.00356358
0,-0.00356389
0.002,-0.00355622
0.004,-0.00354057
0.006,-0.00351693
0.008,-0.0034853
0.01,-0.00344568
0.012,-0.00339809
0.014,-0.0033425
0.016,-0.00327893
0.018,-0.00320737
0.02,-0.00312783
0.022,-0.0030403
0.024,-0.00294479
0.026,-0.00284129
0.028,-0.0027298
0.03,-0.00261033
0.032,-0.00248287
0.034,-0.00234743
0.036,-0.002204
0.038,-0.00205258
0.04,-0.00189318
0.042,-0.00172579
0.044,-0.00155042
0.046,-0.00136706
0.048,-0.00117571
0.05,-0.000976377
0.052,-0.000769058
0.054,-0.000553753
0.056,-0.000330463
0.058,-9.91859e-05
0.06,0.000140077
0.062,0.000387326
0.064,0.000642562
0.066,0.000905783
0.068,0.00117699
0.07,0.00145618
0.072,0.00174337
0.074,0.00203853
0.076,0.00234168
0.078,0.00265282
0.08,0.00297195
0.082,0.00329906
0.084,0.00363416
0.086,0.00397724
0.088,0.00432831
0.09,0.00468737
0.092,0.00505441
0.094,0.00542944
0.096,0.00581246
0.098,0.00620346
0.1,0.00660245
0.102,0.00700942
0.104,0.00742438
0.106,0.00784733
0.108,0.00827827
0.11,0.00871719
0.112,0.00916409
0.114,0.00961899
0.116,0.0100819
0.118,0.0105527
0.12,0.0110316
0.122,0.0115184
0.124,0.0120133
0.126,0.0125161
0.128,0.0130269
0.13,0.0135457
0.132,0.0140724
0.134,0.0146072
0.136,0.0151499
0.138,0.0157007
0.14,0.0162594
0.142,0.0168261
0.144,0.0174008
0.146,0.0179835
0.148,0.0185741
0.15,0.0191728
0.152,0.0197794
0.154,0.020394
0.156,0.0210167
0.158,0.0216473
0.16,0.0222858
0.162,0.0229324
0.164,0.023587
0.166,0.0242495
0.168,0.0249201
0.17,0.0255986
0.172,0.0262851
0.174,0.0269796
0.176,0.027682
0.178,0.0283925
0.18,0.029111
0.182,0.0298374
0.184,0.0305718
0.186,0.0313143
0.188,0.0320647
0.19,0.032823
0.192,0.0335894
0.194,0.0343638
0.196,0.0351461
0.198,0.0359365
0.2,0.0367348
0.202,0.0375411
0.204,0.0383554
0.206,0.0391777
0.208,0.0400079
0.21,0.0408462
0.212,0.0416924
0.214,0.0425467
0.216,0.0434089
0.218,0.0442791
0.22,0.0451573
0.222,0.0460435
0.224,0.0469376
0.226,0.0478398
0.228,0.0487499
0.23,0.0496681
0.232,0.0505942
0.234,0.0515283
0.236,0.0524704
0.238,0.0534204
0.24,0.0543785
0.242,0.0553446
0.244,0.0563186
0.246,0.0573006
0.248,0.0582906
0.25,0.0592886
0.252,0.0602946
0.254,0.0613086
0.256,0.0623306
0.258,0.0633605
0.26,0.0643984
0.262,0.0654444
0.264,0.0664983
0.266,0.0675602
0.268,0.06863
0.27,0.0697079
0.272,0.0707938
0.274,0.0718876
0.276,0.0729894
0.278,0.0740993
0.28,0.0752171
0.282,0.0763429
0.284,0.0774767
0.286,0.0786184
0.288,0.0797682
0.29,0.0809259
0.292,0.0820916
0.294,0.0832654
0.296,0.0844471
0.298,0.0856368
0.3,0.0868344
0.302,0.0880401
0.304,0.0892538
0.306,0.0904754
0.308,0.091705
0.31,0.0929427
0.312,0.0941883
0.314,0.0954419
0.316,0.0967034
0.318,0.097973
0.32,0.0992505
0.322,0.100536
0.324,0.10183
0.326,0.103131
0.328,0.104441
0.33,0.105758
0.332,0.107084
0.334,0.108417
0.336,0.109759
0.338,0.111108
0.34,0.112465
0.342,0.113831
0.344,0.115204
0.346,0.116586
0.348,0.117975
0.35,0.119372
0.352,0.120778
0.354,0.122191
0.356,0.123612
0.358,0.125042
0.36,0.126479
0.362,0.127924
0.364,0.129378
0.366,0.130839
0.368,0.132308
0.37,0.133785
0.372,0.135271
0.374,0.136764
0.376,0.138265
0.378,0.139774
0.38,0.141291
0.382,0.142816
0.384,0.14435
0.386,0.145891
0.388,0.14744
0.39,0.148997
0.392,0.150562
0.394,0.152135
0.396,0.153716
0.398,0.155305
0.4,0.156902
0.402,0.158507
0.404,0.16012
0.406,0.161742
0.408,0.163371
0.41,0.165008
0.412,0.166652
0.414,0.168305
0.416,0.169966
0.418,0.171635
0.42,0.173312
0.422,0.174997
0.424,0.17669
0.426,0.178391
0.428,0.1801
0.43,0.181817
0.432,0.183542
0.434,0.185274
0.436,0.187015
0.438,0.188764
0.44,0.190521
0.442,0.192286
0.444,0.194058
0.446,0.195839
0.448,0.197628
0.45,0.199425
0.452,0.201229
0.454,0.203042
0.456,0.204863
0.458,0.206692
0.46,0.208528
0.462,0.210373
0.464,0.212226
0.466,0.214086
0.468,0.215955
0.47,0.217832
0.472,0.219716
0.474,0.221609
0.476,0.223509
0.478,0.225418
0.48,0.227334
0.482,0.229259
0.484,0.231192
0.486,0.233132
0.488,0.235081
0.49,0.237037
0.492,0.239002
0.494,0.240974
0.496,0.242955
0.498,0.244943
0.5,0.246939
0.502,0.248944
0.504,0.250956
0.506,0.252977
0.508,0.255005
0.51,0.257041
0.512,0.259086
0.514,0.261138
0.516,0.263198
0.518,0.265267
0.52,0.267343
0.522,0.269427
0.524,0.27152
0.526,0.27362
0.528,0.275728
0.53,0.277845
0.532,0.279969
0.534,0.282101
0.536,0.284241
0.538,0.286389
0.54,0.288546
0.542,0.29071
0.544,0.292882
0.546,0.295062
0.548,0.29725
0.55,0.299446
0.552,0.301651
0.554,0.303863
0.556,0.306083
0.558,0.308311
0.56,0.310547
0.562,0.312791
0.564,0.315043
0.566,0.317303
0.568,0.319571
0.57,0.321847
0.572,0.324131
0.574,0.326423
0.576,0.328723
0.578,0.331031
0.58,0.333347
0.582,0.335671
0.584,0.338003
0.586,0.340343
0.588,0.342691
0.59,0.345046
0.592,0.34741
0.594,0.349782
0.596,0.352162
0.598,0.35455
0.6,0.356946
0.602,0.35935
0.604,0.361761
0.606,0.364181
0.608,0.366609
0.61,0.369045
0.612,0.371488
0.614,0.37394
0.616,0.3764
0.618,0.378868
0.62,0.381343
0.622,0.383827
0.624,0.386319
0.626,0.388818
0.628,0.391326
0.63,0.393842
0.632,0.396365
0.634,0.398897
0.636,0.401437
0.638,0.403984
0.64,0.40654
0.642,0.409103
0.644,0.411675
0.646,0.414254
0.648,0.416842
0.65,0.419437
0.652,0.422041
0.654,0.424652
0.656,0.427272
0.658,0.429899
0.66,0.432535
0.662,0.435178
0.664,0.43783
0.666,0.440489
0.668,0.443157
0.67,0.445832
0.672,0.448515
0.674,0.451207
0.676,0.453906
0.678,0.456613
0.68,0.459329
0.682,0.462052
0.684,0.464783
0.686,0.467523
0.688,0.47027
0.69,0.473025
0.692,0.475789
0.694,0.47856
0.696,0.481339
0.698,0.484126
0.7,0.486922
0.702,0.489725
0.704,0.492536
0.706,0.495355
0.708,0.498182
0.71,0.501017
0.712,0.503861
0.714,0.506712
0.716,0.509571
0.718,0.512438
0.72,0.515313
0.722,0.518196
0.724,0.521087
0.726,0.523986
0.728,0.526893
0.73,0.529808
0.732,0.532731
0.734,0.535662
0.736,0.538601
0.738,0.541548
0.74,0.544503
0.742,0.547466
0.744,0.550437
0.746,0.553416
0.748,0.556403
0.75,0.559398
0.752,0.562401
0.754,0.565412
0.756,0.568431
0.758,0.571457
0.76,0.574492
0.762,0.577535
0.764,0.580586
0.766,0.583645
0.768,0.586711
0.77,0.589786
0.772,0.592869
0.774,0.59596
0.776,0.599059
0.778,0.602165
0.78,0.60528
0.782,0.608403
0.784,0.611533
0.786,0.614672
0.788,0.617819
0.79,0.620973
0.792,0.624136
0.794,0.627307
0.796,0.630485
0.798,0.633672
0.8,0.636866
0.802,0.640069
0.804,0.64328
0.806,0.646498
0.808,0.649725
0.81,0.652959
0.812,0.656202
0.814,0.659452
0.816,0.662711
0.818,0.665977
0.82,0.669252
0.822,0.672534
0.824,0.675825
0.826,0.679123
0.828,0.682429
0.83,0.685744
0.832,0.689066
0.834,0.692397
0.836,0.695735
0.838,0.699081
0.84,0.702436
0.842,0.705798
0.844,0.709168
0.846,0.712547
0.848,0.715933
0.85,0.719327
0.852,0.72273
0.854,0.72614
0.856,0.729558
0.858,0.732984
0.86,0.736418
0.862,0.739861
0.864,0.743311
0.866,0.746769
0.868,0.750235
0.87,0.753709
0.872,0.757191
0.874,0.760682
0.876,0.76418
0.878,0.767686
0.88,0.7712
0.882,0.774722
0.884,0.778252
0.886,0.78179
0.888,0.785336
0.89,0.78889
0.892,0.792452
0.894,0.796022
0.896,0.7996
0.898,0.803186
0.9,0.80678
0.902,0.810382
0.904,0.813992
0.906,0.81761
0.908,0.821236
0.91,0.82487
0.912,0.828512
0.914,0.832161
0.916,0.835819
0.918,0.839485
0.92,0.843159
0.922,0.846841
0.924,0.850531
0.926,0.854228
0.928,0.857934
0.93,0.861648
0.932,0.86537
0.934,0.869099
0.936,0.872837
0.938,0.876583
0.94,0.880337
0.942,0.884098
0.944,0.887868
0.946,0.891646
0.948,0.895431
0.95,0.899225
0.952,0.903026
0.954,0.906836
0.956,0.910654
0.958,0.914479
0.96,0.918313
0.962,0.922154
0.964,0.926004
0.966,0.929861
0.968,0.933727
0.97,0.9376
0.972,0.941482
0.974,0.945371
0.976,0.949269
0.978,0.953174
0.98,0.957088
0.982,0.961009
0.984,0.964939
0.986,0.968876
0.988,0.972821
0.99,0.976775
0.992,0.980736
0.994,0.984706
0.996,0.988683
0.998,0.992668
1,0.996661
1.002,1.00066
1.004,1.00467
1.006,1.00869
1.008,1.01271
1.01,1.01675
1.012,1.02079
1.014,1.02484
1.016,1.0289
1.018,1.03296
1.02,1.03703
1.022,1.04111
1.024,1.0452
1.026,1.0493
1.028,1.05341
1.03,1.05752
1.032,1.06164
1.034,1.06577
1.036,1.06991
1.038,1.07405
1.04,1.0782
1.042,1.08237
1.044,1.08653
1.046,1.09071
1.048,1.0949
1.05,1.09909
1.052,1.10329
1.054,1.1075
1.056,1.11172
1.058,1.11594
1.06,1.12017
1.062,1.12442
1.064,1.12866
1.066,1.13292
1.068,1.13719
1.07,1.14146
1.072,1.14574
1.074,1.15003
1.076,1.15433
1.078,1.15863
1.08,1.16294
1.082,1.16726
1.084,1.17159
1.086,1.17593
1.088,1.18027
1.09,1.18463
1.092,1.18899
1.094,1.19336
1.096,1.19773
1.098,1.20212
1.1,1.20651
1.102,1.21091
1.104,1.21532
1.106,1.21974
1.108,1.22416
1.11,1.22859
1.112,1.23303
1.114,1.23748
1.116,1.24194
1.118,1.2464
1.12,1.25087
1.122,1.25536
1.124,1.25984
1.126,1.26434
1.128,1.26884
1.13,1.27336
1.132,1.27788
1.134,1.28241
1.136,1.28694
1.138,1.29149
1.14,1.29604
1.142,1.3006
1.144,1.30517
1.146,1.30974
1.148,1.31433
1.15,1.31892
1.152,1.32352
1.154,1.32813
1.156,1.33275
1.158,1.33737
1.16,1.342
1.162,1.34664
1.164,1.35129
1.166,1.35595
1.168,1.36061
1.17,1.36528
1.172,1.36996
1.174,1.37465
1.176,1.37935
1.178,1.38405
1.18,1.38876
1.182,1.39348
1.184,1.39821
1.186,1.40295
1.188,1.40769
1.19,1.41244
1.192,1.4172
1.194,1.42197
1.196,1.42675
1.198,1.43153
1.2,1.43632
1.202,1.44112
1.204,1.44593
1.206,1.45075
1.208,1.45557
1.21,1.4604
1.212,1.46524
1.214,1.47009
1.216,1.47495
1.218,1.47981
1.22,1.48468
1.222,1.48956
1.224,1.49445
1.226,1.49934
1.228,1.50425
1.23,1.50916
1.232,1.51408
1.234,1.51901
1.236,1.52394
1.238,1.52889
1.24,1.53384
1.242,1.5388
1.244,1.54376
1.246,1.54874
1.248,1.55372
1.25,1.55872
1.252,1.56371
1.254,1.56872
1.256,1.57374
1.258,1.57876
1.26,1.58379
1.262,1.58883
1.264,1.59388
1.266,1.59894
1.268,1.604
1.27,1.60907
1.272,1.61415
1.274,1.61924
1.276,1.62433
1.278,1.62944
1.28,1.63455
1.282,1.63967
1.284,1.64479
1.286,1.64993
1.288,1.65507
1.29,1.66022
1.292,1.66538
1.294,1.67055
1.296,1.67572
1.298,1.68091
1.3,1.6861
1.302,1.6913
1.304,1.6965
1.306,1.70172
1.308,1.70694
1.31,1.71217
1.312,1.71741
1.314,1.72266
1.316,1.72792
1.318,1.73318
1.32,1.73845
1.322,1.74373
1.324,1.74902
1.326,1.75431
1.328,1.75961
